7510,2024-02-09,10,10397,local 3,Pereira
7511,2023-10-21,10,7587,local 3,Pereira
7512,2024-03-29,5,3498,local 3,Pereira
7513,2024-01-20,3,8049,local 1,Pereira
7514,2023-09-08,4,7022,local 1,Bogotá
7515,2023-09-09,6,2440,local 3,Bogotá
7516,2023-10-28,1,12072,local 2,Santa Marta
7517,2023-09-20,5,12053,local 1,Bogotá
7518,2024-01-13,6,13054,local 2,Santa Marta
7519,2023-12-16,3,10037,local 3,Medellín
7520,2024-03-18,2,11436,local 2,Santa Marta
7521,2024-01-13,3,841,local 2,Bogotá
7522,2024-02-18,8,3716,local 1,Santa Marta
7523,2023-10-07,2,2131,local 2,Santa Marta
7524,2024-02-05,7,1410,local 1,Pereira
7525,2024-03-07,1,3391,local 3,Santa Marta
7526,2023-10-27,10,11983,local 1,Bogotá
7527,2023-12-23,4,277,local 2,Bogotá
7528,2023-12-09,8,11367,local 1,Medellín
7529,2024-03-04,8,1648,local 3,Medellín
7530,2024-02-23,7,7622,local 3,Bogotá
7531,2023-10-13,6,10544,local 2,Santa Marta
7532,2023-10-01,3,14268,local 3,Pereira
7533,2024-03-16,8,12588,local 3,Medellín
7534,2023-12-31,7,7268,local 3,Medellín
7535,2023-09-28,6,9220,local 3,Santa Marta
7536,2023-12-05,6,11479,local 3,Santa Marta
7537,2023-11-21,6,12754,local 3,Santa Marta
7538,2023-11-04,7,5969,local 1,Medellín
7539,2023-09-13,10,6600,local 2,Pereira
7540,2024-02-02,5,4732,local 2,Medellín
7541,2023-10-29,7,5149,local 1,Pereira
7542,2023-11-08,10,738,local 3,Medellín
7543,2023-10-04,4,4608,local 2,Medellín
7544,2023-09-29,10,1484,local 3,Pereira
7545,2024-03-09,2,6722,local 1,Santa Marta
7546,2024-03-21,2,12492,local 3,Santa Marta
7547,2024-02-13,10,2665,local 1,Medellín
7548,2024-02-13,9,8894,local 3,Bogotá
7549,2023-10-24,6,4895,local 3,Bogotá
7550,2023-09-10,4,3071,local 3,Santa Marta
7551,2024-03-05,8,2891,local 3,Bogotá
7552,2024-02-13,7,6397,local 1,Medellín
7553,2023-09-13,3,10343,local 2,Santa Marta
7554,2024-01-23,6,6561,local 2,Santa Marta
7555,2023-11-24,10,9993,local 3,Medellín
7556,2023-11-16,7,6461,local 3,Santa Marta
7557,2023-11-09,7,2119,local 2,Bogotá
7558,2023-12-12,7,6849,local 1,Bogotá
7559,2023-12-19,4,11565,local 2,Medellín
7560,2024-01-20,7,8488,local 2,Bogotá
7561,2023-09-08,5,12691,local 2,Santa Marta
7562,2023-10-30,8,9358,local 2,Pereira
7563,2024-02-15,2,7514,local 3,Santa Marta
7564,2024-01-03,6,10850,local 1,Medellín
7565,2024-03-11,8,12493,local 1,Santa Marta
7566,2024-03-24,10,9104,local 1,Medellín
7567,2023-09-27,7,14728,local 2,Bogotá
7568,2024-03-06,9,14312,local 2,Bogotá
7569,2023-10-31,4,1745,local 1,Pereira
7570,2023-11-25,4,4090,local 1,Santa Marta
7571,2024-03-02,7,2777,local 1,Santa Marta
7572,2024-02-07,4,5411,local 3,Pereira
7573,2024-02-23,6,7502,local 1,Santa Marta
7574,2023-11-24,1,14735,local 1,Santa Marta
7575,2023-09-25,2,5781,local 3,Pereira
7576,2023-11-06,9,4669,local 3,Medellín
7577,2023-12-05,7,5693,local 2,Bogotá
7578,2024-03-11,5,10294,local 2,Pereira
7579,2023-11-22,2,873,local 3,Bogotá
7580,2023-11-12,5,11635,local 1,Pereira
7581,2023-10-09,1,8046,local 3,Bogotá
7582,2023-11-10,4,11112,local 3,Bogotá
7583,2023-11-28,5,11596,local 1,Santa Marta
7584,2023-12-26,2,4610,local 3,Bogotá
7585,2024-01-16,8,14710,local 2,Santa Marta
7586,2024-03-03,7,5293,local 3,Santa Marta
7587,2024-03-12,10,9846,local 2,Santa Marta
7588,2024-03-05,2,9168,local 2,Santa Marta
7589,2023-10-21,7,9956,local 3,Bogotá
7590,2023-10-22,7,13665,local 3,Bogotá
7591,2024-01-16,1,12458,local 3,Medellín
7592,2024-03-20,6,12525,local 2,Medellín
7593,2024-03-25,2,14945,local 1,Medellín
7594,2023-12-02,3,714,local 2,Pereira
7595,2023-11-23,4,5420,local 3,Medellín
7596,2023-12-20,4,1105,local 1,Medellín
7597,2023-11-16,10,9385,local 1,Medellín
7598,2023-12-25,8,6215,local 3,Medellín
7599,2024-03-27,4,12477,local 2,Pereira
7600,2023-10-14,6,2241,local 1,Bogotá
7601,2023-09-13,1,4313,local 3,Bogotá
7602,2024-02-14,4,11883,local 2,Pereira
7603,2023-11-08,10,11065,local 3,Pereira
7604,2023-09-24,8,14323,local 2,Santa Marta
7605,2023-12-14,8,827,local 1,Bogotá
7606,2023-10-06,10,10538,local 2,Santa Marta
7607,2024-02-16,4,7236,local 1,Santa Marta
7608,2023-09-25,7,929,local 1,Medellín
7609,2023-12-27,5,6829,local 1,Medellín
7610,2024-02-14,2,7580,local 2,Bogotá
7611,2024-03-29,8,1349,local 1,Santa Marta
7612,2023-10-15,9,7032,local 3,Santa Marta
7613,2023-10-25,8,5301,local 3,Medellín
7614,2023-09-21,10,8120,local 3,Medellín
7615,2023-11-02,8,450,local 1,Bogotá
7616,2024-01-01,9,8902,local 3,Medellín
7617,2023-12-27,7,13307,local 2,Pereira
7618,2024-01-05,10,12963,local 1,Pereira
7619,2023-11-03,8,4244,local 2,Bogotá
7620,2023-12-06,3,4642,local 1,Pereira
7621,2023-12-04,7,14021,local 1,Pereira
7622,2023-11-13,3,3869,local 3,Bogotá
7623,2023-09-29,6,9346,local 2,Medellín
7624,2023-11-13,7,2854,local 3,Santa Marta
7625,2023-11-25,9,13227,local 1,Santa Marta
7626,2023-12-02,4,11456,local 3,Bogotá
7627,2023-12-04,10,12767,local 3,Pereira
7628,2023-12-01,3,2515,local 3,Medellín
7629,2023-12-15,2,3217,local 3,Medellín
7630,2023-11-11,8,11097,local 1,Medellín
7631,2023-12-06,6,1348,local 3,Medellín
7632,2023-11-15,3,11933,local 2,Santa Marta
7633,2023-09-11,7,14719,local 3,Santa Marta
7634,2023-12-26,5,5813,local 1,Santa Marta
7635,2023-11-15,9,3109,local 2,Bogotá
7636,2023-09-29,3,13415,local 3,Pereira
7637,2023-12-14,7,10689,local 2,Medellín
7638,2023-12-31,5,5500,local 3,Pereira
7639,2024-01-06,9,13250,local 1,Medellín
7640,2023-12-21,4,11165,local 3,Bogotá
7641,2023-10-07,4,3962,local 3,Bogotá
7642,2024-01-14,10,11963,local 3,Bogotá
7643,2023-12-19,10,4064,local 3,Pereira
7644,2023-10-08,10,11256,local 1,Santa Marta
7645,2023-09-13,9,8902,local 2,Santa Marta
7646,2023-12-25,10,3014,local 1,Medellín
7647,2024-02-28,6,4634,local 3,Pereira
7648,2023-12-07,1,13090,local 3,Santa Marta
7649,2023-12-25,10,13910,local 3,Pereira
7650,2023-12-07,10,4666,local 1,Santa Marta
7651,2024-03-19,10,4577,local 2,Medellín
7652,2023-10-22,4,1816,local 3,Medellín
7653,2023-12-06,6,4729,local 1,Pereira
7654,2023-11-10,8,11732,local 2,Bogotá
7655,2023-09-06,9,1998,local 2,Bogotá
7656,2024-02-22,2,2879,local 1,Santa Marta
7657,2023-12-12,8,13649,local 2,Pereira
7658,2023-10-15,2,1014,local 1,Pereira
7659,2023-10-05,9,1837,local 3,Pereira
7660,2023-10-22,4,7717,local 2,Bogotá
7661,2023-10-12,5,5492,local 1,Pereira
7662,2024-02-04,3,7185,local 1,Pereira
7663,2024-03-02,6,2882,local 3,Pereira
7664,2024-02-14,8,9692,local 3,Pereira
7665,2023-12-02,5,91,local 2,Bogotá
7666,2023-12-06,3,4019,local 3,Medellín
7667,2024-03-21,5,10232,local 2,Medellín
7668,2023-12-20,5,1796,local 3,Bogotá
7669,2024-03-25,1,8911,local 2,Bogotá
7670,2024-03-10,5,5428,local 2,Bogotá
7671,2023-10-04,6,851,local 2,Santa Marta
7672,2024-01-20,4,6969,local 1,Pereira
7673,2023-10-09,1,4245,local 3,Medellín
7674,2023-10-22,6,14779,local 1,Bogotá
7675,2023-12-27,1,2753,local 1,Santa Marta
7676,2023-09-09,5,9215,local 3,Santa Marta
7677,2023-11-27,7,7774,local 1,Medellín
7678,2023-12-03,3,4833,local 2,Santa Marta
7679,2023-12-28,7,11328,local 3,Santa Marta
7680,2023-09-22,6,14764,local 3,Santa Marta
7681,2023-09-29,10,2680,local 1,Santa Marta
7682,2023-10-06,2,11364,local 3,Santa Marta
7683,2023-09-17,9,12845,local 2,Medellín
7684,2023-10-22,10,6771,local 1,Medellín
7685,2023-10-21,8,8980,local 3,Santa Marta
7686,2023-10-11,7,2173,local 3,Medellín
7687,2023-11-20,2,13898,local 2,Medellín
7688,2024-02-16,5,14913,local 3,Medellín
7689,2023-11-08,1,2822,local 3,Medellín
7690,2023-10-20,9,538,local 3,Pereira
7691,2024-03-22,7,10007,local 1,Bogotá
7692,2024-03-19,8,3494,local 1,Medellín
7693,2024-02-18,3,2214,local 3,Medellín
7694,2023-11-13,3,13686,local 1,Santa Marta
7695,2023-12-30,3,14363,local 3,Pereira
7696,2023-10-22,2,5401,local 3,Bogotá
7697,2023-10-28,10,7116,local 3,Bogotá
7698,2024-01-18,7,10282,local 3,Bogotá
7699,2023-11-21,2,1180,local 3,Pereira
7700,2024-02-25,9,179,local 2,Pereira
7701,2024-02-02,1,517,local 2,Santa Marta
7702,2024-03-04,1,12356,local 3,Pereira
7703,2024-02-21,4,101,local 3,Bogotá
7704,2023-09-16,6,6556,local 3,Bogotá
7705,2023-11-20,1,5283,local 3,Pereira
7706,2024-01-05,9,8546,local 2,Pereira
7707,2024-03-08,1,11201,local 2,Bogotá
7708,2024-03-20,4,11609,local 1,Bogotá
7709,2023-09-16,7,7701,local 3,Santa Marta
7710,2024-01-20,8,10496,local 1,Bogotá
7711,2024-02-02,9,7896,local 1,Bogotá
7712,2023-10-10,4,8320,local 1,Bogotá
7713,2023-09-13,4,1666,local 2,Pereira
7714,2024-01-24,6,5264,local 1,Pereira
7715,2023-10-05,10,3019,local 3,Pereira
7716,2024-01-26,9,11357,local 1,Bogotá
7717,2024-03-10,3,1533,local 1,Medellín
7718,2023-10-26,9,1844,local 3,Santa Marta
7719,2024-02-15,2,3424,local 2,Pereira
7720,2023-12-17,10,5511,local 3,Pereira
7721,2024-01-23,8,13566,local 2,Pereira
7722,2023-12-02,5,9338,local 3,Santa Marta
7723,2024-01-14,4,7844,local 2,Medellín
7724,2023-11-11,2,1846,local 1,Santa Marta
7725,2023-12-17,6,8634,local 2,Santa Marta
7726,2024-03-26,8,7989,local 3,Santa Marta
7727,2023-09-25,9,3181,local 3,Bogotá
7728,2023-10-04,4,11339,local 3,Medellín
7729,2023-10-05,5,10319,local 3,Bogotá
7730,2024-02-26,1,4889,local 1,Santa Marta
7731,2024-03-05,4,14176,local 1,Bogotá
7732,2024-03-25,7,10167,local 1,Medellín
7733,2024-02-16,6,10076,local 3,Santa Marta
7734,2024-01-02,9,9707,local 3,Medellín
7735,2024-01-10,1,3720,local 1,Bogotá
7736,2023-12-17,6,5879,local 3,Medellín
7737,2024-01-10,2,13256,local 2,Pereira
7738,2023-12-26,2,10811,local 2,Bogotá
7739,2024-01-21,7,7485,local 3,Bogotá
7740,2024-02-26,4,2868,local 3,Medellín
7741,2023-11-15,6,5227,local 1,Santa Marta
7742,2023-10-13,4,12507,local 3,Medellín
7743,2023-11-22,8,4632,local 3,Santa Marta
7744,2023-12-29,9,9074,local 2,Santa Marta
7745,2023-12-07,10,9224,local 1,Pereira
7746,2024-01-17,8,7561,local 1,Santa Marta
7747,2023-10-14,7,1991,local 3,Santa Marta
7748,2023-11-22,8,13940,local 2,Medellín
7749,2023-10-26,4,1575,local 2,Pereira
7750,2024-03-16,2,12054,local 1,Medellín
7751,2023-11-10,5,4155,local 3,Pereira
7752,2023-12-24,6,12947,local 2,Medellín
7753,2024-03-25,7,14681,local 3,Pereira
7754,2023-11-28,10,2633,local 3,Bogotá
7755,2024-01-07,7,9973,local 1,Medellín
7756,2023-10-02,1,7210,local 2,Pereira
7757,2023-12-17,1,11862,local 2,Bogotá
7758,2024-01-04,6,5913,local 1,Santa Marta
7759,2024-01-31,10,5866,local 3,Santa Marta
7760,2023-10-08,4,3073,local 3,Pereira
7761,2024-02-13,10,11629,local 2,Santa Marta
7762,2023-12-23,8,3703,local 3,Santa Marta
7763,2023-10-06,4,5076,local 1,Pereira
7764,2023-11-25,6,13613,local 1,Santa Marta
7765,2024-03-01,10,11429,local 3,Santa Marta
7766,2024-03-20,4,7125,local 1,Bogotá
7767,2024-03-17,3,3904,local 3,Santa Marta
7768,2023-11-02,6,6138,local 1,Pereira
7769,2023-09-09,1,712,local 1,Santa Marta
7770,2023-11-09,1,11324,local 2,Medellín
7771,2024-02-06,9,10001,local 3,Santa Marta
7772,2024-03-31,7,13711,local 3,Santa Marta
7773,2023-11-14,5,3296,local 2,Santa Marta
7774,2023-10-17,10,10991,local 2,Santa Marta
7775,2024-02-13,10,9825,local 1,Medellín
7776,2023-10-16,1,3122,local 3,Santa Marta
7777,2023-11-24,7,13317,local 2,Bogotá
7778,2024-02-27,10,10840,local 2,Medellín
7779,2023-11-27,2,11247,local 2,Medellín
7780,2023-12-31,1,4631,local 1,Bogotá
7781,2024-02-04,1,6492,local 1,Pereira
7782,2023-12-05,3,9428,local 2,Bogotá
7783,2024-02-01,7,13746,local 3,Santa Marta
7784,2023-10-02,8,7386,local 1,Medellín
7785,2024-01-08,9,6916,local 1,Pereira
7786,2023-10-18,7,1420,local 1,Santa Marta
7787,2023-11-05,3,6484,local 1,Pereira
7788,2024-03-27,3,13291,local 3,Bogotá
7789,2023-10-09,8,821,local 1,Medellín
7790,2024-01-04,3,12963,local 3,Bogotá
7791,2024-03-07,9,6191,local 2,Medellín
7792,2023-11-07,5,5297,local 1,Bogotá
7793,2023-12-16,4,1168,local 1,Santa Marta
7794,2023-10-07,7,1357,local 2,Pereira
7795,2023-11-21,5,4612,local 2,Pereira
7796,2023-12-03,4,14632,local 1,Pereira
7797,2024-02-10,9,9983,local 3,Bogotá
7798,2024-03-11,8,10497,local 2,Bogotá
7799,2024-01-06,1,11810,local 3,Santa Marta
7800,2023-09-09,9,480,local 3,Bogotá
7801,2024-01-23,6,7448,local 3,Pereira
7802,2023-09-07,8,3434,local 1,Pereira
7803,2024-03-23,1,8985,local 1,Bogotá
7804,2024-02-26,10,7037,local 2,Bogotá
7805,2023-11-09,2,12794,local 1,Pereira
7806,2023-10-16,2,10737,local 3,Santa Marta
7807,2023-12-08,5,14773,local 1,Pereira
7808,2024-01-30,8,7616,local 1,Pereira
7809,2024-03-23,4,9180,local 3,Pereira
7810,2024-03-23,10,10555,local 3,Santa Marta
7811,2023-10-29,4,14185,local 2,Santa Marta
7812,2023-12-05,4,6464,local 3,Bogotá
7813,2024-03-08,9,9994,local 3,Medellín
7814,2024-02-13,5,4867,local 3,Pereira
7815,2024-01-23,8,10122,local 2,Pereira
7816,2023-11-02,4,7935,local 3,Santa Marta
7817,2024-01-24,3,1679,local 1,Bogotá
7818,2023-09-17,5,1915,local 1,Medellín
7819,2024-01-11,8,8694,local 1,Bogotá
7820,2023-12-20,4,12200,local 1,Medellín
7821,2023-11-02,5,3619,local 2,Pereira
7822,2023-11-21,5,8608,local 1,Santa Marta
7823,2023-12-03,10,10114,local 3,Bogotá
7824,2023-12-31,5,9570,local 1,Santa Marta
7825,2024-01-08,7,6962,local 3,Medellín
7826,2024-02-25,2,7521,local 2,Santa Marta
7827,2024-02-01,10,11627,local 2,Pereira
7828,2023-12-14,3,7266,local 1,Santa Marta
7829,2023-12-13,6,1662,local 3,Pereira
7830,2024-01-21,3,3855,local 1,Santa Marta
7831,2024-01-14,3,3591,local 3,Medellín
7832,2023-11-02,1,2038,local 3,Santa Marta
7833,2024-02-20,6,4503,local 3,Medellín
7834,2024-01-19,1,6555,local 3,Santa Marta
7835,2023-10-31,10,199,local 1,Santa Marta
7836,2023-10-01,3,10597,local 1,Medellín
7837,2023-11-15,8,8270,local 2,Pereira
7838,2023-11-11,8,1907,local 3,Bogotá
7839,2023-10-04,8,6876,local 3,Pereira
7840,2023-09-18,4,6493,local 3,Santa Marta
7841,2023-10-23,5,8724,local 2,Bogotá
7842,2023-11-27,9,6061,local 1,Bogotá
7843,2023-12-25,9,4170,local 2,Medellín
7844,2023-09-09,4,3469,local 2,Medellín
7845,2024-02-20,4,2944,local 3,Pereira
7846,2023-12-01,9,10280,local 1,Bogotá
7847,2024-02-22,5,9721,local 2,Pereira
7848,2024-03-15,2,7468,local 3,Medellín
7849,2023-11-15,7,8110,local 2,Pereira
7850,2023-09-12,1,2821,local 3,Pereira
7851,2024-03-15,1,158,local 2,Bogotá
7852,2023-11-15,8,10805,local 3,Santa Marta
7853,2023-09-25,6,3332,local 3,Medellín
7854,2024-02-02,3,10592,local 1,Pereira
7855,2024-03-14,10,14813,local 3,Bogotá
7856,2023-11-10,2,5367,local 1,Santa Marta
7857,2023-12-31,7,5010,local 2,Bogotá
7858,2024-03-01,7,2258,local 3,Pereira
7859,2023-11-02,2,12266,local 2,Bogotá
7860,2023-09-09,7,4912,local 2,Santa Marta
7861,2024-01-20,5,2990,local 2,Bogotá
7862,2024-02-11,8,4440,local 2,Medellín
7863,2024-02-28,2,12472,local 2,Bogotá
7864,2024-01-30,2,10671,local 3,Medellín
7865,2024-01-31,3,914,local 1,Bogotá
7866,2024-01-29,4,13141,local 1,Pereira
7867,2024-02-03,7,3516,local 2,Bogotá
7868,2023-10-15,10,467,local 3,Medellín
7869,2023-11-30,10,8133,local 1,Medellín
7870,2023-10-11,10,3839,local 3,Bogotá
7871,2023-09-17,6,14393,local 1,Santa Marta
7872,2023-10-23,5,5403,local 1,Bogotá
7873,2023-10-30,10,5646,local 3,Santa Marta
7874,2024-01-06,10,7288,local 1,Bogotá
7875,2024-02-20,4,4431,local 2,Santa Marta
7876,2023-09-29,7,14513,local 1,Santa Marta
7877,2023-12-31,8,4978,local 2,Bogotá
7878,2024-01-10,5,1060,local 1,Pereira
7879,2023-09-27,8,3319,local 3,Medellín
7880,2023-09-08,8,2998,local 1,Medellín
7881,2023-10-23,6,12328,local 3,Santa Marta
7882,2023-11-17,4,1654,local 3,Pereira
7883,2023-10-21,3,11791,local 3,Bogotá
7884,2024-01-03,6,14877,local 1,Pereira
7885,2023-10-17,1,8968,local 2,Bogotá
7886,2023-11-15,8,7799,local 3,Pereira
7887,2023-10-22,8,6918,local 3,Medellín
7888,2023-12-06,1,10353,local 1,Bogotá
7889,2024-01-19,6,11502,local 3,Bogotá
7890,2023-11-16,10,8134,local 2,Medellín
7891,2024-02-16,10,2771,local 1,Pereira
7892,2024-03-06,10,11391,local 1,Santa Marta
7893,2023-09-10,6,6369,local 2,Bogotá
7894,2023-10-30,3,7355,local 2,Bogotá
7895,2023-10-12,1,14672,local 3,Medellín
7896,2023-10-22,9,13890,local 2,Medellín
7897,2023-11-03,5,7511,local 3,Pereira
7898,2023-09-29,4,1252,local 1,Santa Marta
7899,2024-03-29,4,4035,local 3,Santa Marta
7900,2024-02-16,4,14879,local 3,Medellín
7901,2023-09-07,1,12089,local 3,Santa Marta
7902,2023-11-10,2,9063,local 1,Medellín
7903,2023-09-17,8,8446,local 2,Santa Marta
7904,2023-12-21,3,990,local 3,Pereira
7905,2023-12-06,6,12264,local 3,Santa Marta
7906,2023-12-17,1,2836,local 3,Santa Marta
7907,2024-01-04,8,12750,local 2,Santa Marta
7908,2023-10-20,8,8100,local 2,Pereira
7909,2024-01-26,10,7018,local 2,Bogotá
7910,2023-12-22,5,2036,local 1,Bogotá
7911,2024-02-19,10,10884,local 1,Bogotá
7912,2023-09-21,8,10333,local 1,Santa Marta
7913,2023-11-09,1,13168,local 3,Pereira
7914,2023-10-16,5,1836,local 1,Bogotá
7915,2023-10-16,8,11629,local 1,Santa Marta
7916,2023-12-18,10,11589,local 1,Bogotá
7917,2024-02-06,7,993,local 1,Pereira
7918,2023-12-08,5,13337,local 1,Bogotá
7919,2024-02-29,1,3412,local 3,Medellín
7920,2024-02-26,10,5020,local 2,Pereira
7921,2023-12-11,3,8345,local 3,Bogotá
7922,2024-02-23,1,7116,local 1,Medellín
7923,2023-10-25,8,535,local 3,Pereira
7924,2023-11-06,5,12897,local 2,Medellín
7925,2024-01-27,9,12503,local 1,Pereira
7926,2023-11-26,9,8280,local 3,Pereira
7927,2023-09-07,5,9413,local 3,Medellín
7928,2023-10-15,7,8100,local 3,Medellín
7929,2024-01-22,1,10125,local 2,Santa Marta
7930,2024-01-01,5,13837,local 1,Medellín
7931,2024-02-02,3,2012,local 3,Medellín
7932,2024-03-12,2,6088,local 1,Medellín
7933,2023-11-07,6,10233,local 1,Bogotá
7934,2024-01-28,4,12977,local 2,Bogotá
7935,2024-02-12,8,11320,local 1,Medellín
7936,2023-11-24,4,10139,local 1,Santa Marta
7937,2023-09-19,6,13132,local 3,Santa Marta
7938,2024-01-17,9,4865,local 2,Medellín
7939,2024-03-17,7,12814,local 3,Medellín
7940,2023-09-09,1,4452,local 1,Pereira
7941,2024-01-14,10,1312,local 3,Medellín
7942,2023-12-07,4,1832,local 2,Medellín
7943,2023-10-29,1,2405,local 1,Medellín
7944,2023-11-13,2,13224,local 2,Pereira
7945,2023-09-07,5,13147,local 3,Santa Marta
7946,2023-11-14,7,5842,local 1,Medellín
7947,2024-01-24,4,10807,local 2,Pereira
7948,2024-01-16,10,14619,local 2,Bogotá
7949,2023-10-08,10,3369,local 2,Medellín
7950,2023-12-10,3,14479,local 1,Santa Marta
7951,2023-09-14,1,13668,local 2,Pereira
7952,2023-09-22,3,9178,local 1,Bogotá
7953,2023-09-06,7,2995,local 1,Bogotá
7954,2024-03-21,9,7004,local 2,Medellín
7955,2023-09-11,4,853,local 3,Santa Marta
7956,2023-11-08,6,1322,local 1,Medellín
7957,2024-03-24,4,7968,local 3,Medellín
7958,2024-01-25,3,7137,local 1,Santa Marta
7959,2023-10-02,3,10569,local 3,Santa Marta
7960,2023-09-09,4,4003,local 2,Pereira
7961,2023-11-23,1,7083,local 2,Santa Marta
7962,2023-11-18,3,3999,local 3,Pereira
7963,2024-02-09,3,4488,local 1,Pereira
7964,2023-09-19,9,12111,local 1,Medellín
7965,2024-02-16,2,3381,local 2,Pereira
7966,2024-01-10,7,1160,local 1,Bogotá
7967,2024-02-26,10,10582,local 1,Bogotá
7968,2024-01-29,7,6141,local 3,Santa Marta
7969,2023-11-18,3,10130,local 3,Medellín
7970,2024-02-12,3,3910,local 1,Santa Marta
7971,2023-09-10,3,7662,local 2,Medellín
7972,2023-12-24,5,8668,local 1,Medellín
7973,2023-11-20,9,2479,local 2,Pereira
7974,2024-03-30,2,11937,local 3,Santa Marta
7975,2024-03-04,9,14304,local 1,Santa Marta
7976,2023-09-30,3,4665,local 3,Bogotá
7977,2023-12-12,5,14524,local 1,Pereira
7978,2023-10-23,5,934,local 1,Medellín
7979,2023-10-23,7,5479,local 2,Medellín
7980,2023-10-14,5,2135,local 2,Pereira
7981,2023-10-17,2,7394,local 2,Bogotá
7982,2024-03-29,3,11724,local 3,Bogotá
7983,2023-09-16,5,12081,local 3,Pereira
7984,2023-09-17,5,1284,local 2,Medellín
7985,2024-03-30,1,5810,local 2,Pereira
7986,2024-02-17,5,1120,local 1,Medellín
7987,2023-09-23,2,1256,local 1,Bogotá
7988,2024-01-20,7,4453,local 2,Santa Marta
7989,2024-01-13,10,491,local 2,Pereira
7990,2023-12-14,2,11453,local 3,Santa Marta
7991,2023-09-26,2,12740,local 1,Santa Marta
7992,2023-12-01,7,14706,local 3,Santa Marta
7993,2024-01-10,7,5962,local 3,Bogotá
7994,2024-03-31,2,4253,local 1,Pereira
7995,2024-03-15,5,13235,local 1,Medellín
7996,2024-03-28,3,11364,local 3,Pereira
7997,2023-11-03,7,10706,local 3,Pereira
7998,2024-02-12,5,13681,local 1,Bogotá
7999,2024-02-11,6,13900,local 1,Pereira
8000,2023-11-01,5,10599,local 1,Pereira
8001,2023-11-10,3,13023,local 3,Bogotá
8002,2024-02-17,6,13013,local 1,Pereira
8003,2023-12-05,2,2226,local 3,Pereira
8004,2023-12-22,10,5011,local 2,Santa Marta
8005,2023-11-29,4,13290,local 3,Santa Marta
8006,2024-02-04,3,8075,local 1,Santa Marta
8007,2023-09-24,3,13148,local 1,Pereira
8008,2024-02-27,8,6296,local 1,Santa Marta
8009,2024-02-13,9,11294,local 1,Bogotá
8010,2024-02-15,5,2155,local 2,Bogotá
8011,2023-10-16,3,10969,local 3,Santa Marta
8012,2024-01-11,5,1389,local 1,Medellín
8013,2024-02-22,10,14323,local 2,Santa Marta
8014,2023-10-29,3,14694,local 2,Pereira
8015,2023-11-19,1,6494,local 1,Bogotá
8016,2024-03-21,4,7663,local 1,Medellín
8017,2023-10-22,3,8134,local 2,Bogotá
8018,2024-02-24,6,5011,local 2,Pereira
8019,2024-02-26,10,14625,local 2,Medellín
8020,2024-03-22,9,8589,local 1,Santa Marta
8021,2023-12-16,2,4142,local 2,Pereira
8022,2024-02-17,7,8287,local 2,Pereira
8023,2023-11-16,9,3627,local 1,Medellín
8024,2024-01-18,2,6167,local 1,Pereira
8025,2023-10-03,4,9054,local 1,Bogotá
8026,2023-10-13,6,11812,local 2,Medellín
8027,2023-09-13,7,299,local 2,Pereira
8028,2024-02-17,4,7144,local 1,Bogotá
8029,2023-12-27,6,286,local 1,Santa Marta
8030,2023-11-22,3,4490,local 1,Pereira
8031,2024-02-18,5,9059,local 1,Pereira
8032,2024-03-18,2,1696,local 1,Medellín
8033,2023-10-14,3,5948,local 3,Pereira
8034,2023-10-11,7,10988,local 1,Medellín
8035,2023-09-10,10,916,local 3,Pereira
8036,2023-11-08,10,5353,local 2,Bogotá
8037,2023-11-25,6,1010,local 2,Bogotá
8038,2023-12-29,5,9733,local 3,Bogotá
8039,2024-03-07,10,9453,local 1,Medellín
8040,2024-01-30,7,11832,local 1,Pereira
8041,2023-10-27,2,8317,local 2,Bogotá
8042,2023-11-14,6,14866,local 1,Santa Marta
8043,2023-12-18,7,7993,local 3,Medellín
8044,2023-10-16,7,301,local 1,Bogotá
8045,2023-10-31,8,8899,local 1,Pereira
8046,2024-01-23,1,7084,local 1,Medellín
8047,2023-11-01,8,12267,local 2,Medellín
8048,2023-11-17,2,6423,local 2,Santa Marta
8049,2024-03-09,7,12407,local 3,Pereira
8050,2024-03-08,10,13311,local 3,Medellín
8051,2023-12-15,5,9200,local 3,Bogotá
8052,2023-12-04,1,1534,local 3,Pereira
8053,2023-12-30,4,10376,local 2,Santa Marta
8054,2023-11-30,8,4851,local 3,Pereira
8055,2023-09-23,2,14419,local 1,Bogotá
8056,2024-01-30,6,2331,local 2,Medellín
8057,2023-11-21,4,1778,local 1,Bogotá
8058,2023-12-14,4,2714,local 2,Pereira
8059,2023-11-29,3,3554,local 1,Pereira
8060,2024-01-13,6,10990,local 2,Santa Marta
8061,2023-10-03,1,11295,local 1,Medellín
8062,2023-11-10,4,11358,local 2,Pereira
8063,2023-09-14,2,12600,local 1,Santa Marta
8064,2024-03-13,1,11958,local 3,Pereira
8065,2023-09-29,9,14444,local 1,Bogotá
8066,2024-02-09,4,13169,local 1,Medellín
8067,2023-10-23,1,2686,local 3,Pereira
8068,2024-03-28,6,2272,local 1,Santa Marta
8069,2023-11-12,3,6159,local 3,Bogotá
8070,2024-02-08,2,4184,local 2,Pereira
8071,2023-09-23,1,7052,local 1,Pereira
8072,2023-09-14,10,6088,local 3,Medellín
8073,2023-09-17,9,2777,local 1,Medellín
8074,2023-11-24,1,13358,local 1,Santa Marta
8075,2024-01-11,4,10672,local 1,Pereira
